timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,pos_x,pos_y,pos_z,gpsVel,ahrsRP,ahrsYaw,posVarH,posVarV,velVarX,velVarY,navRoll,navPitch,angle_type,y_true,scenario,label,firmware,params_hash
66.339454,-0.001196,0.000315,-8.736715,0.001947,0.001477,0.00077,1.211236,-0.552063,4823.698807,-1.342313,0.005669,0.00055,0.0,0.0,-0.01,0.01,574.388558,937.756201,pitch,0.169145,default,normal,unknown,unknown
66.339454,-0.001196,0.000315,-8.736715,0.001947,0.001477,0.00077,1.211236,-0.552063,4823.698807,-1.342313,0.005669,0.00055,0.0,0.0,-0.01,0.01,574.388558,937.756201,yaw,6.157259,default,normal,unknown,unknown
66.359454,-0.000737,-0.000476,-8.738234,0.001826,0.001316,0.000681,1.211236,-0.552063,4823.698807,-1.342313,0.005669,0.00055,0.0,0.0,-0.01,0.01,574.388558,937.756201,roll,0.101717,default,normal,unknown,unknown
66.359454,-0.000737,-0.000476,-8.738234,0.001826,0.001316,0.000681,1.211236,-0.552063,4823.698807,-1.342313,0.005669,0.00055,0.0,0.0,-0.01,0.01,574.388558,937.756201,pitch,0.169145,default,normal,unknown,unknown
66.359454,-0.000737,-0.000476,-8.738234,0.001826,0.001316,0.000681,1.211236,-0.552063,4823.698807,-1.342313,0.005669,0.00055,0.0,0.0,-0.01,0.01,574.388558,937.756201,yaw,6.157259,default,normal,unknown,unknown
66.379454,-0.001983,1.8e-05,-8.733763,0.00255,0.00246,0.000792,1.211236,-0.552063,4823.698807,-1.342313,0.005669,0.00055,0.0,0.0,-0.01,0.01,574.388558,937.756201,roll,0.101717,default,normal,unknown,unknown
66.379454,-0.001983,1.8e-05,-8.733763,0.00255,0.00246,0.000792,1.211236,-0.552063,4823.698807,-1.342313,0.005669,0.00055,0.0,0.0,-0.01,0.01,574.388558,937.756201,pitch,0.169145,default,normal,unknown,unknown
66.379454,-0.001983,1.8e-05,-8.733763,0.00255,0.00246,0.000792,1.211236,-0.552063,4823.698807,-1.342313,0.005669,0.00055,0.0,0.0,-0.01,0.01,574.388558,937.756201,yaw,6.157259,default,normal,unknown,unknown
66.399454,-0.001869,0.000782,-8.730536,0.002379,0.002334,0.000835,1.25161,-0.578359,4843.03627,-1.325219,0.006447,0.000542,0.0,0.0,-0.01,0.01,586.353341,947.819119,roll,0.105644,default,normal,unknown,unknown
66.399454,-0.001869,0.000782,-8.730536,0.002379,0.002334,0.000835,1.25161,-0.578359,4843.03627,-1.325219,0.006447,0.000542,0.0,0.0,-0.01,0.01,586.353341,947.819119,pitch,0.170961,default,normal,unknown,unknown
66.399454,-0.001869,0.000782,-8.730536,0.002379,0.002334,0.000835,1.25161,-0.578359,4843.03627,-1.325219,0.006447,0.000542,0.0,0.0,-0.01,0.01,586.353341,947.819119,yaw,6.157259,default,normal,unknown,unknown
66.419454,-0.000992,-0.001293,-8.724984,-0.000537,-0.000174,0.000782,1.25161,-0.578359,4843.03627,-1.325219,0.006447,0.000542,0.0,0.0,-0.01,0.01,586.353341,947.819119,roll,0.105644,default,normal,unknown,unknown
66.419454,-0.000992,-0.001293,-8.724984,-0.000537,-0.000174,0.000782,1.25161,-0.578359,4843.03627,-1.325219,0.006447,0.000542,0.0,0.0,-0.01,0.01,586.353341,947.819119,pitch,0.170961,default,normal,unknown,unknown
66.419454,-0.000992,-0.001293,-8.724984,-0.000537,-0.000174,0.000782,1.25161,-0.578359,4843.03627,-1.325219,0.006447,0.000542,0.0,0.0,-0.01,0.01,586.353341,947.819119,yaw,6.157259,default,normal,unknown,unknown
66.439454,-0.002194,0.000199,-8.721939,-0.000788,-0.000196,0.00067,1.242436,-0.569366,4842.481613,-1.363361,0.006447,0.000542,0.0,0.0,-0.01,0.01,586.353341,947.819119,roll,0.105644,default,normal,unknown,unknown
66.439454,-0.002194,0.000199,-8.721939,-0.000788,-0.000196,0.00067,1.242436,-0.569366,4842.481613,-1.363361,0.006447,0.000542,0.0,0.0,-0.01,0.01,586.353341,947.819119,pitch,0.170961,default,normal,unknown,unknown
66.439454,-0.002194,0.000199,-8.721939,-0.000788,-0.000196,0.00067,1.242436,-0.569366,4842.481613,-1.363361,0.006447,0.000542,0.0,0.0,-0.01,0.01,586.353341,947.819119,yaw,6.157259,default,normal,unknown,unknown
66.459454,-0.001987,-0.000255,-8.710202,0.002379,0.001872,0.000726,1.242436,-0.569366,4842.481613,-1.363361,0.006447,0.000542,0.0,0.0,-0.01,0.01,586.353341,947.819119,roll,0.105644,default,normal,unknown,unknown
66.459454,-0.001987,-0.000255,-8.710202,0.002379,0.001872,0.000726,1.242436,-0.569366,4842.481613,-1.363361,0.006447,0.000542,0.0,0.0,-0.01,0.01,586.353341,947.819119,pitch,0.170961,default,normal,unknown,unknown
66.459454,-0.001987,-0.000255,-8.710202,0.002379,0.001872,0.000726,1.242436,-0.569366,4842.481613,-1.363361,0.006447,0.000542,0.0,0.0,-0.01,0.01,586.353341,947.819119,yaw,6.157259,default,normal,unknown,unknown
66.479454,-0.000866,0.001214,-8.709366,0.002216,0.001827,0.000707,1.242436,-0.569366,4842.481613,-1.363361,0.006447,0.000542,0.0,0.0,-0.01,0.01,586.353341,947.819119,roll,0.105644,default,normal,unknown,unknown
66.479454,-0.000866,0.001214,-8.709366,0.002216,0.001827,0.000707,1.242436,-0.569366,4842.481613,-1.363361,0.006447,0.000542,0.0,0.0,-0.01,0.01,586.353341,947.819119,pitch,0.170961,default,normal,unknown,unknown
66.479454,-0.000866,0.001214,-8.709366,0.002216,0.001827,0.000707,1.242436,-0.569366,4842.481613,-1.363361,0.006447,0.000542,0.0,0.0,-0.01,0.01,586.353341,947.819119,yaw,6.157259,default,normal,unknown,unknown
66.499454,-0.001627,-0.000543,-8.713087,0.001676,0.001288,0.000776,1.268308,-0.592456,4860.583496,-1.357349,0.00582,0.000535,0.0,0.0,-0.01,0.01,611.195849,956.580458,roll,0.109648,default,normal,unknown,unknown
66.499454,-0.001627,-0.000543,-8.713087,0.001676,0.001288,0.000776,1.268308,-0.592456,4860.583496,-1.357349,0.00582,0.000535,0.0,0.0,-0.01,0.01,611.195849,956.580458,pitch,0.171957,default,normal,unknown,unknown
66.499454,-0.001627,-0.000543,-8.713087,0.001676,0.001288,0.000776,1.268308,-0.592456,4860.583496,-1.357349,0.00582,0.000535,0.0,0.0,-0.01,0.01,611.195849,956.580458,yaw,6.157259,default,normal,unknown,unknown
66.519454,2.1e-05,-0.000476,-8.71261,0.001625,0.001361,0.000861,1.268308,-0.592456,4860.583496,-1.357349,0.00582,0.000535,0.0,0.0,-0.01,0.01,611.195849,956.580458,roll,0.109648,default,normal,unknown,unknown
66.519454,2.1e-05,-0.000476,-8.71261,0.001625,0.001361,0.000861,1.268308,-0.592456,4860.583496,-1.357349,0.00582,0.000535,0.0,0.0,-0.01,0.01,611.195849,956.580458,pitch,0.171957,default,normal,unknown,unknown
66.519454,2.1e-05,-0.000476,-8.71261,0.001625,0.001361,0.000861,1.268308,-0.592456,4860.583496,-1.357349,0.00582,0.000535,0.0,0.0,-0.01,0.01,611.195849,956.580458,yaw,6.157259,default,normal,unknown,unknown
66.539454,-0.000311,-0.000445,-8.715453,0.001209,0.0008,0.000721,1.251474,-0.578333,4860.052109,-1.384394,0.00582,0.000535,0.0,0.0,-0.01,0.01,611.195849,956.580458,roll,0.109648,default,normal,unknown,unknown
66.539454,-0.000311,-0.000445,-8.715453,0.001209,0.0008,0.000721,1.251474,-0.578333,4860.052109,-1.384394,0.00582,0.000535,0.0,0.0,-0.01,0.01,611.195849,956.580458,pitch,0.171957,default,normal,unknown,unknown
66.539454,-0.000311,-0.000445,-8.715453,0.001209,0.0008,0.000721,1.251474,-0.578333,4860.052109,-1.384394,0.00582,0.000535,0.0,0.0,-0.01,0.01,611.195849,956.580458,yaw,6.157259,default,normal,unknown,unknown
66.559454,-0.001294,-0.000177,-8.714233,0.001425,0.000851,0.000806,1.251474,-0.578333,4860.052109,-1.384394,0.00582,0.000535,0.0,0.0,-0.01,0.01,611.195849,956.580458,roll,0.109648,default,normal,unknown,unknown
66.559454,-0.001294,-0.000177,-8.714233,0.001425,0.000851,0.000806,1.251474,-0.578333,4860.052109,-1.384394,0.00582,0.000535,0.0,0.0,-0.01,0.01,611.195849,956.580458,pitch,0.171957,default,normal,unknown,unknown
66.559454,-0.001294,-0.000177,-8.714233,0.001425,0.000851,0.000806,1.251474,-0.578333,4860.052109,-1.384394,0.00582,0.000535,0.0,0.0,-0.01,0.01,611.195849,956.580458,yaw,6.157259,default,normal,unknown,unknown
66.579454,-0.000777,-0.0006,-8.702024,0.002111,0.001732,0.000653,1.251474,-0.578333,4860.052109,-1.384394,0.00582,0.000535,0.0,0.0,-0.01,0.01,611.195849,956.580458,roll,0.109648,default,normal,unknown,unknown
66.579454,-0.000777,-0.0006,-8.702024,0.002111,0.001732,0.000653,1.251474,-0.578333,4860.052109,-1.384394,0.00582,0.000535,0.0,0.0,-0.01,0.01,611.195849,956.580458,pitch,0.171957,default,normal,unknown,unknown
66.579454,-0.000777,-0.0006,-8.702024,0.002111,0.001732,0.000653,1.251474,-0.578333,4860.052109,-1.384394,0.00582,0.000535,0.0,0.0,-0.01,0.01,611.195849,956.580458,yaw,6.157259,default,normal,unknown,unknown
66.599454,-0.000801,-0.001002,-8.702077,0.002037,0.001714,0.000656,1.266581,-0.600175,4877.17514,-1.396857,0.00359,0.000535,0.0,0.0,-0.01,0.01,638.110124,970.831136,roll,0.113864,default,normal,unknown,unknown
66.599454,-0.000801,-0.001002,-8.702077,0.002037,0.001714,0.000656,1.266581,-0.600175,4877.17514,-1.396857,0.00359,0.000535,0.0,0.0,-0.01,0.01,638.110124,970.831136,pitch,0.172025,default,normal,unknown,unknown
66.599454,-0.000801,-0.001002,-8.702077,0.002037,0.001714,0.000656,1.266581,-0.600175,4877.17514,-1.396857,0.00359,0.000535,0.0,0.0,-0.01,0.01,638.110124,970.831136,yaw,6.157259,default,normal,unknown,unknown
66.619454,-0.001951,-7.9e-05,-8.718705,0.002029,0.001698,0.000728,1.266581,-0.600175,4877.17514,-1.396857,0.00359,0.000535,0.0,0.0,-0.01,0.01,638.110124,970.831136,roll,0.113864,default,normal,unknown,unknown
66.619454,-0.001951,-7.9e-05,-8.718705,0.002029,0.001698,0.000728,1.266581,-0.600175,4877.17514,-1.396857,0.00359,0.000535,0.0,0.0,-0.01,0.01,638.110124,970.831136,pitch,0.172025,default,normal,unknown,unknown
66.619454,-0.001951,-7.9e-05,-8.718705,0.002029,0.001698,0.000728,1.266581,-0.600175,4877.17514,-1.396857,0.00359,0.000535,0.0,0.0,-0.01,0.01,638.110124,970.831136,yaw,6.157259,default,normal,unknown,unknown
